device,s1,s2,s3,s4,sum,sum-squared,time-ms,state
ctrl2_80bpm,669,83,677,665,0,0,62,0
ctrl2_80bpm,664,86,665,668,0,0,62,0
ctrl2_80bpm,660,88,660,665,0,0,62,0
ctrl2_80bpm,659,92,653,661,0,0,62,0
ctrl2_80bpm,656,88,639,661,0,0,62,0
ctrl2_80bpm,654,86,647,662,0,0,62,0
ctrl2_80bpm,656,89,639,659,0,0,62,0
ctrl2_80bpm,657,88,647,661,0,0,62,0
ctrl2_80bpm,656,90,655,661,0,0,62,0
ctrl2_80bpm,660,89,655,660,0,0,62,0
ctrl2_80bpm,660,90,660,663,0,0,62,0
ctrl2_80bpm,665,89,660,667,0,0,62,0
ctrl2_80bpm,666,89,660,663,0,0,62,0
ctrl2_80bpm,665,90,659,657,0,0,62,0
ctrl2_80bpm,664,90,658,661,0,0,62,0
ctrl2_80bpm,666,89,657,657,0,0,62,0
ctrl2_80bpm,664,89,663,655,0,0,62,0
ctrl2_80bpm,664,88,661,655,0,0,62,0
ctrl2_80bpm,666,91,669,653,0,0,62,0
ctrl2_80bpm,671,92,703,660,0,0,62,0
ctrl2_80bpm,686,89,742,660,0,0,62,0
ctrl2_80bpm,692,88,779,667,0,0,62,0
ctrl2_80bpm,697,86,790,668,0,0,62,0
ctrl2_80bpm,692,80,767,666,0,0,62,0
ctrl2_80bpm,687,80,734,664,0,0,62,0
ctrl2_80bpm,680,77,695,663,0,0,62,0
ctrl2_80bpm,669,78,668,663,0,0,62,0
ctrl2_80bpm,660,84,639,668,0,0,62,0
ctrl2_80bpm,657,86,631,660,0,0,62,0
ctrl2_80bpm,652,92,624,660,0,0,62,0
ctrl2_80bpm,651,88,624,656,0,0,62,0
ctrl2_80bpm,656,88,639,658,0,0,62,0
ctrl2_80bpm,659,91,660,658,0,0,62,0
ctrl2_80bpm,666,92,674,660,0,0,62,0
ctrl2_80bpm,665,91,687,659,0,0,62,0
ctrl2_80bpm,666,90,679,658,0,0,62,0
ctrl2_80bpm,668,89,687,663,0,0,62,0
ctrl2_80bpm,669,89,676,667,0,0,62,0
ctrl2_80bpm,669,88,664,663,0,0,62,0
ctrl2_80bpm,664,88,656,662,0,0,62,0
ctrl2_80bpm,662,88,647,667,0,0,62,0
ctrl2_80bpm,663,88,639,655,0,0,62,0
ctrl2_80bpm,661,90,637,660,0,0,62,0
ctrl2_80bpm,660,90,639,652,0,0,62,0
ctrl2_80bpm,662,90,639,656,0,0,62,0
ctrl2_80bpm,663,90,652,653,0,0,62,0
ctrl2_80bpm,664,88,648,655,0,0,62,0
ctrl2_80bpm,663,86,647,656,0,0,62,0
ctrl2_80bpm,665,84,655,660,0,0,62,0
ctrl2_80bpm,667,84,656,658,0,0,62,0
ctrl2_80bpm,665,84,654,665,0,0,62,0
ctrl2_80bpm,662,80,659,664,0,0,62,0
ctrl2_80bpm,661,80,659,663,0,0,62,0
ctrl2_80bpm,662,82,656,663,0,0,62,0
ctrl2_80bpm,660,88,660,666,0,0,62,0
ctrl2_80bpm,667,89,676,665,0,0,62,0
ctrl2_80bpm,669,92,707,666,0,0,57,0
ctrl2_80bpm,677,94,740,668,0,0,57,0
ctrl2_80bpm,683,94,780,668,0,0,57,0
ctrl2_80bpm,693,88,795,669,0,0,57,0
ctrl2_80bpm,690,89,767,668,0,0,57,0
ctrl2_80bpm,681,88,727,661,0,0,57,0
ctrl2_80bpm,672,87,691,661,0,0,57,0
ctrl2_80bpm,667,86,660,660,0,0,57,0
ctrl2_80bpm,659,86,634,661,0,0,57,0
ctrl2_80bpm,661,88,621,660,0,0,57,0
ctrl2_80bpm,658,88,620,656,0,0,57,0
ctrl2_80bpm,656,90,620,659,0,0,57,0
ctrl2_80bpm,658,91,632,652,0,0,57,0
ctrl2_80bpm,668,92,659,658,0,0,57,0
ctrl2_80bpm,667,91,673,654,0,0,57,0
ctrl2_80bpm,668,92,680,655,0,0,57,0
ctrl2_80bpm,675,92,686,657,0,0,57,0
ctrl2_80bpm,673,89,676,657,0,0,57,0
ctrl2_80bpm,669,84,667,662,0,0,57,0
ctrl2_80bpm,669,83,649,659,0,0,57,0
ctrl2_80bpm,663,84,639,662,0,0,57,0
ctrl2_80bpm,663,80,635,660,0,0,57,0
ctrl2_80bpm,659,80,629,661,0,0,57,0
ctrl2_80bpm,660,82,637,665,0,0,57,0
ctrl2_80bpm,659,86,638,660,0,0,57,0
ctrl2_80bpm,658,92,647,661,0,0,57,0
ctrl2_80bpm,660,94,654,659,0,0,57,0
ctrl2_80bpm,660,91,659,660,0,0,57,0
ctrl2_80bpm,656,88,658,661,0,0,57,0
ctrl2_80bpm,656,88,656,658,0,0,57,0
ctrl2_80bpm,660,89,659,659,0,0,57,0
ctrl2_80bpm,657,89,659,662,0,0,57,0
ctrl2_80bpm,660,89,658,663,0,0,57,0
ctrl2_80bpm,660,88,660,660,0,0,57,0
ctrl2_80bpm,665,88,658,658,0,0,57,0
ctrl2_80bpm,665,91,661,660,0,0,57,0
ctrl2_80bpm,671,92,675,660,0,0,57,0
ctrl2_80bpm,677,92,708,655,0,0,57,0
ctrl2_80bpm,684,92,742,661,0,0,57,0
ctrl2_80bpm,693,93,780,662,0,0,57,0
ctrl2_80bpm,697,90,775,660,0,0,57,0
ctrl2_80bpm,691,89,743,661,0,0,57,0
ctrl2_80bpm,683,88,703,659,0,0,57,0
ctrl2_80bpm,672,86,675,663,0,0,57,0
ctrl2_80bpm,665,83,639,659,0,0,57,0
ctrl2_80bpm,659,83,631,660,0,0,57,0
ctrl2_80bpm,658,80,612,659,0,0,57,0
ctrl2_80bpm,652,82,615,661,0,0,57,0
ctrl2_80bpm,655,80,620,660,0,0,57,0
ctrl2_80bpm,660,84,639,660,0,0,57,0
ctrl2_80bpm,668,84,664,660,0,0,57,0
ctrl2_80bpm,663,90,677,661,0,0,57,0
ctrl2_80bpm,668,91,681,661,0,0,57,0
ctrl2_80bpm,668,91,682,660,0,0,57,0
ctrl2_80bpm,664,92,680,664,0,0,57,0
ctrl2_80bpm,659,86,668,662,0,0,57,0
ctrl2_80bpm,659,88,661,662,0,0,57,0
ctrl2_80bpm,651,88,651,664,0,0,57,0
ctrl2_80bpm,659,88,639,663,0,0,57,0
ctrl2_80bpm,658,87,637,661,0,0,57,0
ctrl2_80bpm,659,88,635,660,0,0,57,0
ctrl2_80bpm,661,89,639,660,0,0,57,0
ctrl2_80bpm,663,91,652,663,0,0,57,0
ctrl2_80bpm,663,91,652,658,0,0,57,0
ctrl2_80bpm,664,90,662,660,0,0,57,0
ctrl2_80bpm,666,90,663,660,0,0,57,0
ctrl2_80bpm,661,90,659,655,0,0,57,0
ctrl2_80bpm,660,88,655,651,0,0,57,0
ctrl2_80bpm,661,90,655,656,0,0,57,0
ctrl2_80bpm,666,90,657,653,0,0,57,0
ctrl2_80bpm,663,88,651,660,0,0,57,0
ctrl2_80bpm,667,84,657,657,0,0,57,0
ctrl2_80bpm,668,84,666,661,0,0,57,0
ctrl2_80bpm,671,84,692,663,0,0,57,0
ctrl2_80bpm,683,83,727,665,0,0,57,0
ctrl2_80bpm,692,83,756,665,0,0,57,0
ctrl2_80bpm,696,82,765,672,0,0,57,0
ctrl2_80bpm,691,84,748,668,0,0,57,0
ctrl2_80bpm,682,86,721,670,0,0,57,0
ctrl2_80bpm,671,88,681,664,0,0,57,0
ctrl2_80bpm,662,89,664,666,0,0,57,0
ctrl2_80bpm,657,86,649,662,0,0,57,0
ctrl2_80bpm,649,88,629,657,0,0,57,0
ctrl2_80bpm,649,90,629,655,0,0,57,0
ctrl2_80bpm,655,90,629,658,0,0,57,0
ctrl2_80bpm,659,90,639,660,0,0,57,0
ctrl2_80bpm,666,91,659,659,0,0,57,0
ctrl2_80bpm,668,92,670,660,0,0,57,0
ctrl2_80bpm,672,92,684,660,0,0,57,0
ctrl2_80bpm,671,91,686,662,0,0,57,0
ctrl2_80bpm,671,90,683,657,0,0,57,0
ctrl2_80bpm,671,89,675,663,0,0,57,0
ctrl2_80bpm,668,89,668,660,0,0,57,0
ctrl2_80bpm,664,89,652,657,0,0,57,0
ctrl2_80bpm,662,88,639,657,0,0,57,0
ctrl2_80bpm,663,90,639,654,0,0,57,0
ctrl2_80bpm,660,85,639,657,0,0,57,0
ctrl2_80bpm,664,84,639,665,0,0,57,0
ctrl2_80bpm,661,83,647,659,0,0,57,0
ctrl2_80bpm,663,80,649,657,0,0,57,0
ctrl2_80bpm,664,80,655,657,0,0,57,0
ctrl2_80bpm,660,77,651,660,0,0,57,0
ctrl2_80bpm,665,79,655,660,0,0,57,0
ctrl2_80bpm,664,82,658,660,0,0,57,0
ctrl2_80bpm,657,87,667,659,0,0,57,0
ctrl2_80bpm,660,91,666,662,0,0,57,0
ctrl2_80bpm,659,89,668,666,0,0,57,0
ctrl2_80bpm,662,85,669,664,0,0,57,0
ctrl2_80bpm,664,88,687,665,0,0,57,0
ctrl2_80bpm,671,92,711,667,0,0,57,0
ctrl2_80bpm,681,92,747,664,0,0,57,0
ctrl2_80bpm,695,92,779,667,0,0,57,0
ctrl2_80bpm,695,92,788,668,0,0,57,0
ctrl2_80bpm,687,89,766,669,0,0,57,0
ctrl2_80bpm,684,88,733,667,0,0,57,0
ctrl2_80bpm,677,88,701,665,0,0,57,0
ctrl2_80bpm,673,87,671,661,0,0,57,0
ctrl2_80bpm,666,88,639,658,0,0,57,0
ctrl2_80bpm,654,87,623,655,0,0,57,0
ctrl2_80bpm,651,89,624,651,0,0,57,0
ctrl2_80bpm,657,91,627,655,0,0,57,0
ctrl2_80bpm,661,90,647,655,0,0,57,0
ctrl2_80bpm,664,92,661,655,0,0,57,0
ctrl2_80bpm,667,89,674,659,0,0,57,0
ctrl2_80bpm,671,86,684,656,0,0,57,0
ctrl2_80bpm,672,84,687,659,0,0,57,0
ctrl2_80bpm,672,82,678,661,0,0,57,0
ctrl2_80bpm,668,80,668,665,0,0,57,0
ctrl2_80bpm,666,80,661,663,0,0,57,0
ctrl2_80bpm,660,81,652,661,0,0,57,0
ctrl2_80bpm,659,88,647,663,0,0,57,0
ctrl2_80bpm,658,90,647,660,0,0,57,0
ctrl2_80bpm,658,91,639,662,0,0,57,0
ctrl2_80bpm,658,88,650,655,0,0,57,0
ctrl2_80bpm,657,88,655,661,0,0,57,0
ctrl2_80bpm,656,90,652,663,0,0,57,0
ctrl2_80bpm,658,88,660,665,0,0,57,0
ctrl2_80bpm,660,88,662,657,0,0,57,0
ctrl2_80bpm,660,88,658,661,0,0,57,0
ctrl2_80bpm,664,88,658,661,0,0,57,0
ctrl2_80bpm,663,89,657,664,0,0,57,0
ctrl2_80bpm,666,90,657,661,0,0,57,0
ctrl2_80bpm,664,90,657,660,0,0,57,0
ctrl2_80bpm,664,91,666,656,0,0,57,0
ctrl2_80bpm,668,92,677,661,0,0,57,0
ctrl2_80bpm,676,92,703,661,0,0,58,0
ctrl2_80bpm,684,94,737,659,0,0,58,0
ctrl2_80bpm,691,93,780,659,0,0,58,0
ctrl2_80bpm,696,92,805,661,0,0,58,0
ctrl2_80bpm,693,88,796,661,0,0,58,0
ctrl2_80bpm,685,84,748,661,0,0,58,0
ctrl2_80bpm,676,81,698,663,0,0,58,0
ctrl2_80bpm,670,77,662,663,0,0,58,0
ctrl2_80bpm,664,80,637,659,0,0,58,0
ctrl2_80bpm,658,78,620,659,0,0,58,0
ctrl2_80bpm,657,80,613,660,0,0,58,0
ctrl2_80bpm,654,84,623,657,0,0,58,0
ctrl2_80bpm,653,92,637,659,0,0,58,0
ctrl2_80bpm,660,96,653,660,0,0,58,0
ctrl2_80bpm,665,92,675,659,0,0,58,0
ctrl2_80bpm,665,88,689,662,0,0,58,0
ctrl2_80bpm,666,88,692,664,0,0,58,0
ctrl2_80bpm,667,90,684,659,0,0,58,0
ctrl2_80bpm,666,91,676,661,0,0,58,0
ctrl2_80bpm,656,90,665,661,0,0,58,0
ctrl2_80bpm,659,89,650,661,0,0,58,0
ctrl2_80bpm,663,89,639,658,0,0,58,0
ctrl2_80bpm,660,90,639,659,0,0,58,0
ctrl2_80bpm,664,90,639,661,0,0,58,0
ctrl2_80bpm,658,89,632,652,0,0,58,0
ctrl2_80bpm,660,91,639,658,0,0,58,0
ctrl2_80bpm,660,92,639,659,0,0,58,0
ctrl2_80bpm,660,92,652,655,0,0,58,0
ctrl2_80bpm,662,92,657,652,0,0,58,0
ctrl2_80bpm,665,90,658,655,0,0,58,0
ctrl2_80bpm,663,88,655,660,0,0,58,0
ctrl2_80bpm,665,88,651,654,0,0,58,0
ctrl2_80bpm,665,86,649,655,0,0,58,0
ctrl2_80bpm,662,84,649,657,0,0,58,0
ctrl2_80bpm,663,84,657,660,0,0,58,0
ctrl2_80bpm,661,82,660,657,0,0,58,0
ctrl2_80bpm,668,81,673,661,0,0,58,0
ctrl2_80bpm,680,85,713,665,0,0,58,0
ctrl2_80bpm,684,92,752,666,0,0,58,0
ctrl2_80bpm,692,92,775,668,0,0,58,0
ctrl2_80bpm,690,92,782,658,0,0,58,0
ctrl2_80bpm,683,89,756,667,0,0,58,0
ctrl2_80bpm,677,89,721,667,0,0,60,0
ctrl2_80bpm,667,85,681,663,0,0,60,0
ctrl2_80bpm,655,86,654,661,0,0,60,0
ctrl2_80bpm,649,88,623,660,0,0,60,0
ctrl2_80bpm,653,88,617,660,0,0,60,0
ctrl2_80bpm,655,89,613,660,0,0,60,0
ctrl2_80bpm,658,91,625,663,0,0,60,0
ctrl2_80bpm,663,91,639,657,0,0,60,0
ctrl2_80bpm,670,92,668,656,0,0,60,0
ctrl2_80bpm,668,89,676,656,0,0,60,0
ctrl2_80bpm,669,92,687,655,0,0,60,0
ctrl2_80bpm,670,91,681,653,0,0,60,0
ctrl2_80bpm,668,90,686,653,0,0,60,0
ctrl2_80bpm,663,90,659,654,0,0,60,0
ctrl2_80bpm,666,89,653,655,0,0,60,0
ctrl2_80bpm,661,88,637,654,0,0,60,0
ctrl2_80bpm,659,85,629,656,0,0,60,0
ctrl2_80bpm,662,84,627,657,0,0,60,0
ctrl2_80bpm,661,84,635,661,0,0,60,0
ctrl2_80bpm,666,83,639,658,0,0,60,0
ctrl2_80bpm,666,82,652,662,0,0,60,0
ctrl2_80bpm,661,83,652,660,0,0,60,0
ctrl2_80bpm,660,86,658,661,0,0,60,0
ctrl2_80bpm,665,89,661,663,0,0,60,0
ctrl2_80bpm,657,93,656,659,0,0,60,0
ctrl2_80bpm,660,92,656,660,0,0,60,0
ctrl2_80bpm,661,88,663,659,0,0,60,0
ctrl2_80bpm,659,89,659,660,0,0,60,0
ctrl2_80bpm,653,90,658,662,0,0,60,0
ctrl2_80bpm,661,92,664,662,0,0,60,0
ctrl2_80bpm,667,92,679,663,0,0,60,0
ctrl2_80bpm,673,94,708,663,0,0,60,0
ctrl2_80bpm,683,92,743,660,0,0,60,0
ctrl2_80bpm,691,92,773,663,0,0,64,0
ctrl2_80bpm,696,92,772,668,0,0,64,0
ctrl2_80bpm,695,89,756,660,0,0,64,0
ctrl2_80bpm,685,88,720,661,0,0,64,0
ctrl2_80bpm,673,89,692,659,0,0,64,0
ctrl2_80bpm,668,88,655,657,0,0,64,0
ctrl2_80bpm,665,88,632,655,0,0,64,0
ctrl2_80bpm,660,89,619,651,0,0,64,0
ctrl2_80bpm,658,85,613,651,0,0,64,0
ctrl2_80bpm,657,88,623,652,0,0,64,0
ctrl2_80bpm,660,86,636,660,0,0,64,0
ctrl2_80bpm,668,88,657,660,0,0,64,0
ctrl2_80bpm,671,84,671,664,0,0,64,0
ctrl2_80bpm,673,81,683,663,0,0,64,0
ctrl2_80bpm,671,81,689,664,0,0,64,0
ctrl2_80bpm,671,82,682,663,0,0,64,0
ctrl2_80bpm,667,88,668,663,0,0,64,0
ctrl2_80bpm,669,88,663,668,0,0,64,0
ctrl2_80bpm,658,89,647,663,0,0,64,0
ctrl2_80bpm,658,88,647,659,0,0,64,0
ctrl2_80bpm,653,87,639,659,0,0,64,0
ctrl2_80bpm,655,89,639,663,0,0,64,0
ctrl2_80bpm,656,91,647,660,0,0,64,0
ctrl2_80bpm,659,91,650,660,0,0,64,0
ctrl2_80bpm,663,90,651,663,0,0,64,0
ctrl2_80bpm,665,91,657,663,0,0,64,0
ctrl2_80bpm,665,90,657,658,0,0,64,0
ctrl2_80bpm,668,90,657,663,0,0,64,0
ctrl2_80bpm,667,89,660,660,0,0,64,0
ctrl2_80bpm,668,90,657,658,0,0,64,0
ctrl2_80bpm,665,90,656,656,0,0,64,0
ctrl2_80bpm,665,92,661,657,0,0,64,0
ctrl2_80bpm,665,92,662,655,0,0,64,0
ctrl2_80bpm,668,92,672,652,0,0,64,0
ctrl2_80bpm,674,92,695,659,0,0,64,0
ctrl2_80bpm,685,92,725,655,0,0,68,0
ctrl2_80bpm,696,89,767,661,0,0,68,0
ctrl2_80bpm,695,88,780,666,0,0,68,0
ctrl2_80bpm,696,85,767,670,0,0,68,0
ctrl2_80bpm,687,80,733,669,0,0,68,0
ctrl2_80bpm,683,77,695,668,0,0,68,0
ctrl2_80bpm,669,78,669,666,0,0,68,0
ctrl2_80bpm,663,84,646,663,0,0,68,0
ctrl2_80bpm,660,88,632,664,0,0,68,0
ctrl2_80bpm,653,92,624,660,0,0,68,0
ctrl2_80bpm,655,90,625,659,0,0,68,0
ctrl2_80bpm,652,88,637,658,0,0,68,0
ctrl2_80bpm,656,91,652,661,0,0,68,0
ctrl2_80bpm,661,92,669,664,0,0,68,0
ctrl2_80bpm,669,92,682,660,0,0,68,0
ctrl2_80bpm,667,92,683,661,0,0,68,0
ctrl2_80bpm,669,88,680,664,0,0,68,0
ctrl2_80bpm,668,90,679,661,0,0,68,0
ctrl2_80bpm,669,89,667,662,0,0,68,0
ctrl2_80bpm,668,90,659,665,0,0,68,0
ctrl2_80bpm,666,90,653,661,0,0,68,0
ctrl2_80bpm,660,92,639,660,0,0,68,0
ctrl2_80bpm,663,92,639,652,0,0,68,0
ctrl2_80bpm,661,92,639,655,0,0,68,0
ctrl2_80bpm,665,90,639,656,0,0,68,0
ctrl2_80bpm,662,92,651,652,0,0,68,0
ctrl2_80bpm,665,88,653,655,0,0,68,0
ctrl2_80bpm,663,88,658,659,0,0,68,0
ctrl2_80bpm,665,85,660,661,0,0,68,0
ctrl2_80bpm,665,84,663,661,0,0,68,0
ctrl2_80bpm,666,82,656,663,0,0,68,0
ctrl2_80bpm,659,80,649,661,0,0,68,0
ctrl2_80bpm,666,81,653,662,0,0,68,0
ctrl2_80bpm,665,84,651,666,0,0,68,0
ctrl2_80bpm,660,90,657,663,0,0,68,0
ctrl2_80bpm,668,91,675,668,0,0,68,0
ctrl2_80bpm,674,93,707,664,0,0,68,0
ctrl2_80bpm,678,96,740,664,0,0,72,0
ctrl2_80bpm,685,96,778,665,0,0,72,0
ctrl2_80bpm,689,90,789,665,0,0,72,0
ctrl2_80bpm,683,88,773,660,0,0,72,0
ctrl2_80bpm,679,88,731,666,0,0,72,0
ctrl2_80bpm,672,88,694,663,0,0,72,0
ctrl2_80bpm,663,88,660,663,0,0,72,0
ctrl2_80bpm,657,87,636,663,0,0,72,0
ctrl2_80bpm,659,88,620,657,0,0,72,0
ctrl2_80bpm,656,88,617,656,0,0,72,0
ctrl2_80bpm,655,91,624,655,0,0,72,0
ctrl2_80bpm,656,92,635,655,0,0,72,0
ctrl2_80bpm,665,92,655,655,0,0,72,0
ctrl2_80bpm,667,92,676,657,0,0,72,0
ctrl2_80bpm,671,92,679,657,0,0,72,0
ctrl2_80bpm,667,91,684,657,0,0,72,0
ctrl2_80bpm,669,88,678,653,0,0,72,0
ctrl2_80bpm,670,85,668,661,0,0,72,0
ctrl2_80bpm,666,84,653,663,0,0,72,0
ctrl2_80bpm,664,84,649,661,0,0,72,0
ctrl2_80bpm,661,81,639,663,0,0,72,0
ctrl2_80bpm,662,80,636,663,0,0,72,0
ctrl2_80bpm,660,84,639,663,0,0,72,0
ctrl2_80bpm,661,86,639,660,0,0,72,0
ctrl2_80bpm,661,91,652,663,0,0,72,0
ctrl2_80bpm,655,94,655,667,0,0,72,0
ctrl2_80bpm,657,89,652,663,0,0,72,0
ctrl2_80bpm,654,88,657,661,0,0,72,0
ctrl2_80bpm,659,90,660,661,0,0,72,0
ctrl2_80bpm,657,90,659,663,0,0,72,0
ctrl2_80bpm,660,89,660,663,0,0,72,0
ctrl2_80bpm,657,91,657,660,0,0,72,0
ctrl2_80bpm,663,90,657,663,0,0,72,0
ctrl2_80bpm,664,91,661,660,0,0,72,0
ctrl2_80bpm,665,91,660,662,0,0,72,0
ctrl2_80bpm,668,92,674,660,0,0,72,0
ctrl2_80bpm,676,93,710,657,0,0,72,0
ctrl2_80bpm,684,94,741,665,0,0,77,0
ctrl2_80bpm,695,93,780,665,0,0,77,0
ctrl2_80bpm,692,92,780,666,0,0,77,0
ctrl2_80bpm,690,91,752,662,0,0,77,0
ctrl2_80bpm,681,88,724,657,0,0,77,0
ctrl2_80bpm,671,83,681,660,0,0,77,0
ctrl2_80bpm,662,84,651,661,0,0,77,0
ctrl2_80bpm,661,84,626,661,0,0,77,0
ctrl2_80bpm,658,80,611,657,0,0,77,0
ctrl2_80bpm,655,84,617,657,0,0,77,0
ctrl2_80bpm,655,82,624,660,0,0,77,0
ctrl2_80bpm,663,84,650,661,0,0,77,0
ctrl2_80bpm,668,85,671,660,0,0,77,0
ctrl2_80bpm,664,92,685,666,0,0,77,0
ctrl2_80bpm,672,90,691,668,0,0,77,0
ctrl2_80bpm,669,92,691,664,0,0,77,0
ctrl2_80bpm,663,93,681,663,0,0,77,0
ctrl2_80bpm,661,86,668,662,0,0,77,0
ctrl2_80bpm,660,89,656,660,0,0,77,0
ctrl2_80bpm,663,90,650,660,0,0,77,0
ctrl2_80bpm,655,89,639,660,0,0,77,0
ctrl2_80bpm,660,89,646,658,0,0,77,0
ctrl2_80bpm,661,92,649,660,0,0,77,0
ctrl2_80bpm,661,90,652,657,0,0,77,0
ctrl2_80bpm,666,92,657,658,0,0,77,0
ctrl2_80bpm,667,90,661,652,0,0,77,0
ctrl2_80bpm,662,91,663,656,0,0,77,0
ctrl2_80bpm,664,91,663,660,0,0,77,0
ctrl2_80bpm,663,91,659,657,0,0,77,0
ctrl2_80bpm,665,91,662,658,0,0,77,0
ctrl2_80bpm,667,90,653,660,0,0,77,0
ctrl2_80bpm,665,90,657,659,0,0,77,0
ctrl2_80bpm,665,89,657,659,0,0,77,0
ctrl2_80bpm,668,86,655,657,0,0,77,0
ctrl2_80bpm,670,86,671,660,0,0,77,0
ctrl2_80bpm,671,86,695,667,0,0,77,0
ctrl2_80bpm,681,86,741,667,0,0,83,0
ctrl2_80bpm,692,84,773,667,0,0,83,0
ctrl2_80bpm,695,84,795,669,0,0,83,0
ctrl2_80bpm,696,85,773,674,0,0,83,0
ctrl2_80bpm,687,88,741,674,0,0,83,0
ctrl2_80bpm,676,89,701,667,0,0,83,0
ctrl2_80bpm,665,85,668,668,0,0,83,0
ctrl2_80bpm,659,87,639,660,0,0,83,0
ctrl2_80bpm,653,88,621,659,0,0,83,0
ctrl2_80bpm,651,89,620,663,0,0,83,0
ctrl2_80bpm,651,90,620,655,0,0,83,0
ctrl2_80bpm,658,91,633,660,0,0,83,0
ctrl2_80bpm,666,92,655,660,0,0,83,0
ctrl2_80bpm,670,92,676,660,0,0,83,0
ctrl2_80bpm,670,91,684,661,0,0,83,0
ctrl2_80bpm,671,92,687,659,0,0,83,0
ctrl2_80bpm,675,90,688,654,0,0,83,0
ctrl2_80bpm,671,90,674,658,0,0,83,0
ctrl2_80bpm,667,92,660,661,0,0,83,0
ctrl2_80bpm,667,91,652,657,0,0,83,0
ctrl2_80bpm,667,90,646,657,0,0,83,0
ctrl2_80bpm,663,90,638,657,0,0,83,0
ctrl2_80bpm,663,89,639,655,0,0,83,0
ctrl2_80bpm,667,88,631,656,0,0,83,0
ctrl2_80bpm,661,86,637,655,0,0,83,0
ctrl2_80bpm,660,81,636,659,0,0,83,0
ctrl2_80bpm,664,84,651,658,0,0,83,0
ctrl2_80bpm,661,81,657,660,0,0,83,0
ctrl2_80bpm,665,83,659,665,0,0,83,0
ctrl2_80bpm,661,84,655,665,0,0,83,0
ctrl2_80bpm,660,89,658,665,0,0,83,0
ctrl2_80bpm,662,92,663,663,0,0,83,0
ctrl2_80bpm,664,92,662,662,0,0,83,0
ctrl2_80bpm,661,88,659,661,0,0,83,0
ctrl2_80bpm,658,89,665,659,0,0,83,0
ctrl2_80bpm,665,92,684,659,0,0,83,0
ctrl2_80bpm,674,93,714,663,0,0,83,0
ctrl2_80bpm,683,94,748,661,0,0,90,0
ctrl2_80bpm,695,94,790,667,0,0,90,0
ctrl2_80bpm,693,92,785,668,0,0,90,0
ctrl2_80bpm,689,88,759,665,0,0,90,0
ctrl2_80bpm,685,88,723,661,0,0,90,0
ctrl2_80bpm,677,88,688,658,0,0,90,0
ctrl2_80bpm,671,88,659,660,0,0,90,0
ctrl2_80bpm,663,88,639,654,0,0,90,0
ctrl2_80bpm,660,89,625,657,0,0,90,0
ctrl2_80bpm,656,89,617,651,0,0,90,0
ctrl2_80bpm,658,90,617,649,0,0,90,0
ctrl2_80bpm,661,91,631,653,0,0,90,0
ctrl2_80bpm,665,88,655,655,0,0,90,0
ctrl2_80bpm,669,86,676,659,0,0,90,0
ctrl2_80bpm,674,81,679,665,0,0,90,0
ctrl2_80bpm,673,84,683,660,0,0,90,0
ctrl2_80bpm,674,82,679,666,0,0,90,0
ctrl2_80bpm,670,80,669,667,0,0,90,0
ctrl2_80bpm,666,82,659,668,0,0,90,0
ctrl2_80bpm,658,85,648,661,0,0,90,0
ctrl2_80bpm,659,88,639,663,0,0,90,0
ctrl2_80bpm,658,92,639,663,0,0,90,0
ctrl2_80bpm,658,88,639,657,0,0,90,0
ctrl2_80bpm,655,88,647,655,0,0,90,0
ctrl2_80bpm,655,92,651,659,0,0,90,0
ctrl2_80bpm,657,92,652,657,0,0,90,0
ctrl2_80bpm,659,91,654,659,0,0,90,0
ctrl2_80bpm,661,91,659,657,0,0,90,0
ctrl2_80bpm,663,91,661,660,0,0,90,0
ctrl2_80bpm,664,90,657,664,0,0,90,0
ctrl2_80bpm,664,90,652,660,0,0,90,0
ctrl2_80bpm,664,91,655,660,0,0,90,0
ctrl2_80bpm,668,90,656,660,0,0,90,0
ctrl2_80bpm,664,92,653,657,0,0,90,0
ctrl2_80bpm,665,89,667,657,0,0,90,0
ctrl2_80bpm,671,93,684,652,0,0,90,0
ctrl2_80bpm,677,94,715,654,0,0,97,0
ctrl2_80bpm,691,96,759,659,0,0,97,0
ctrl2_80bpm,699,92,790,666,0,0,97,0
ctrl2_80bpm,698,87,791,663,0,0,97,0
ctrl2_80bpm,695,85,751,667,0,0,97,0
ctrl2_80bpm,682,79,713,665,0,0,97,0
ctrl2_80bpm,673,80,673,663,0,0,97,0
ctrl2_80bpm,674,78,647,665,0,0,97,0
ctrl2_80bpm,660,82,626,662,0,0,97,0
ctrl2_80bpm,655,84,614,660,0,0,97,0
ctrl2_80bpm,649,92,616,659,0,0,97,0
ctrl2_80bpm,655,93,629,661,0,0,97,0
ctrl2_80bpm,657,92,639,659,0,0,97,0
ctrl2_80bpm,660,88,663,659,0,0,97,0
ctrl2_80bpm,662,90,675,663,0,0,97,0
ctrl2_80bpm,667,92,689,659,0,0,97,0
ctrl2_80bpm,667,92,687,665,0,0,97,0
ctrl2_80bpm,671,89,676,662,0,0,97,0
ctrl2_80bpm,665,89,667,660,0,0,97,0
ctrl2_80bpm,666,87,655,659,0,0,97,0
ctrl2_80bpm,667,90,639,661,0,0,97,0
ctrl2_80bpm,660,90,639,660,0,0,97,0
ctrl2_80bpm,661,88,637,656,0,0,97,0
